,date,weekday,month,journey_origin,journey_destination,journey_start,journey_end,journey_duration,journey_numberlegs,leg1_train,leg1_origin,leg1_destination,leg1_start,leg1_end,leg1_duration,leg2_train,leg2_origin,leg2_destination,leg2_start,leg2_end,leg2_duration,leg3_train,leg3_origin,leg3_destination,leg3_start,leg3_end,leg3_duration
138,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 07:28:00+02:00,2022-09-07 12:22:00+02:00,17640,2,ICE 612,München Hbf,Köln Hbf,2022-09-07 07:28:00+02:00,2022-09-07 12:05:00+02:00,16620,,Köln Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 12:05:00+02:00,2022-09-07 12:22:00+02:00,1020,-1,-1,-1,-1,-1,-1
139,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 08:15:00+02:00,2022-09-07 13:15:00+02:00,18000,1,ICE 724,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 08:15:00+02:00,2022-09-07 13:15:00+02:00,18000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
140,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 08:20:00+02:00,2022-09-07 13:15:00+02:00,17700,2,ICE 680,München Hbf,Würzburg Hbf,2022-09-07 08:20:00+02:00,2022-09-07 10:25:00+02:00,7500,ICE 724,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 10:32:00+02:00,2022-09-07 13:15:00+02:00,9780,-1,-1,-1,-1,-1,-1
141,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 08:27:00+02:00,2022-09-07 13:15:00+02:00,17280,3,ICE 690,München Hbf,Mannheim Hbf,2022-09-07 08:27:00+02:00,2022-09-07 11:29:00+02:00,10920,ICE 200,Mannheim Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-07 11:36:00+02:00,Frankfurt(Main) Flughafen Fernbf,1800,ICE 724,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-07 12:24:00+02:00,2022-09-07 13:15:00+02:00,3060
142,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 08:46:00+02:00,2022-09-07 13:50:00+02:00,18240,4,IC 1298,München Hbf,Stuttgart Hbf,2022-09-07 08:46:00+02:00,2022-09-07 11:05:00+02:00,8340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
143,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 09:23:00+02:00,2022-09-07 14:15:00+02:00,17520,1,ICE 722,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 09:23:00+02:00,2022-09-07 14:15:00+02:00,17520,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
144,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 09:28:00+02:00,2022-09-07 14:15:00+02:00,17220,2,ICE 610,München Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-07 09:28:00+02:00,2022-09-07 13:06:00+02:00,13080,ICE 722,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-07 13:24:00+02:00,2022-09-07 14:15:00+02:00,3060,-1,-1,-1,-1,-1,-1
145,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 10:16:00+02:00,2022-09-07 15:15:00+02:00,17940,1,ICE 720,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 10:16:00+02:00,2022-09-07 15:15:00+02:00,17940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
146,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 10:21:00+02:00,2022-09-07 15:15:00+02:00,17640,2,ICE 538,München Hbf,Würzburg Hbf,2022-09-07 10:21:00+02:00,2022-09-07 12:25:00+02:00,7440,ICE 720,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 12:32:00+02:00,2022-09-07 15:15:00+02:00,9780,-1,-1,-1,-1,-1,-1
147,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 10:28:00+02:00,2022-09-07 15:15:00+02:00,17220,3,ICE 598,München Hbf,Mannheim Hbf,2022-09-07 10:28:00+02:00,2022-09-07 13:29:00+02:00,10860,ICE 108,Mannheim Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-07 13:36:00+02:00,Frankfurt(Main) Flughafen Fernbf,1800,ICE 720,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-07 14:24:00+02:00,2022-09-07 15:15:00+02:00,3060
148,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 11:19:00+02:00,2022-09-07 16:15:00+02:00,17760,1,ICE 628,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 11:19:00+02:00,2022-09-07 16:15:00+02:00,17760,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
149,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 11:28:00+02:00,2022-09-07 16:15:00+02:00,17220,2,ICE 518,München Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-07 11:28:00+02:00,2022-09-07 15:06:00+02:00,13080,ICE 628,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-07 15:24:00+02:00,2022-09-07 16:15:00+02:00,3060,-1,-1,-1,-1,-1,-1
150,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 12:16:00+02:00,2022-09-07 17:15:00+02:00,17940,1,ICE 626,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 12:16:00+02:00,2022-09-07 17:15:00+02:00,17940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
151,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 12:21:00+02:00,2022-09-07 17:15:00+02:00,17640,2,ICE 536,München Hbf,Würzburg Hbf,2022-09-07 12:21:00+02:00,2022-09-07 14:25:00+02:00,7440,ICE 626,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 14:32:00+02:00,2022-09-07 17:15:00+02:00,9780,-1,-1,-1,-1,-1,-1
152,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 12:27:00+02:00,2022-09-07 17:15:00+02:00,17280,3,ICE 596,München Hbf,Mannheim Hbf,2022-09-07 12:27:00+02:00,2022-09-07 15:29:00+02:00,10920,ICE 106,Mannheim Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-07 15:36:00+02:00,Frankfurt(Main) Flughafen Fernbf,1800,ICE 626,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-07 16:24:00+02:00,2022-09-07 17:15:00+02:00,3060
153,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 12:27:00+02:00,2022-09-07 17:40:00+02:00,18780,2,ICE 596,München Hbf,Frankfurt(Main) Hbf,2022-09-07 12:27:00+02:00,2022-09-07 16:08:00+02:00,13260,ICE 828,Frankfurt(Main) Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 16:16:00+02:00,2022-09-07 17:40:00+02:00,5040,-1,-1,-1,-1,-1,-1
154,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 12:47:00+02:00,2022-09-07 17:53:00+02:00,18360,4,IC 2266,München Hbf,Stuttgart Hbf,2022-09-07 12:47:00+02:00,2022-09-07 15:04:00+02:00,8220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
155,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 13:19:00+02:00,2022-09-07 18:13:00+02:00,17640,1,ICE 624,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 13:19:00+02:00,2022-09-07 18:13:00+02:00,17640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
156,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 13:28:00+02:00,2022-09-07 18:13:00+02:00,17100,2,ICE 516,München Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-07 13:28:00+02:00,2022-09-07 17:06:00+02:00,13080,ICE 624,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-07 17:24:00+02:00,2022-09-07 18:13:00+02:00,2940,-1,-1,-1,-1,-1,-1
157,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 14:18:00+02:00,2022-09-07 19:15:00+02:00,17820,1,ICE 622,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 14:18:00+02:00,2022-09-07 19:15:00+02:00,17820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
158,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 14:21:00+02:00,2022-09-07 19:15:00+02:00,17640,2,ICE 984,München Hbf,Würzburg Hbf,2022-09-07 14:21:00+02:00,2022-09-07 16:25:00+02:00,7440,ICE 622,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 16:32:00+02:00,2022-09-07 19:15:00+02:00,9780,-1,-1,-1,-1,-1,-1
159,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 14:27:00+02:00,2022-09-07 19:15:00+02:00,17280,3,ICE 594,München Hbf,Mannheim Hbf,2022-09-07 14:27:00+02:00,2022-09-07 17:29:00+02:00,10920,ICE 254,Mannheim Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-07 17:36:00+02:00,Frankfurt(Main) Flughafen Fernbf,1800,ICE 622,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-07 18:24:00+02:00,2022-09-07 19:15:00+02:00,3060
160,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 14:47:00+02:00,2022-09-07 19:50:00+02:00,18180,4,ICE 1164,München Hbf,Stuttgart Hbf,2022-09-07 14:47:00+02:00,2022-09-07 17:02:00+02:00,8100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
161,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 15:25:00+02:00,2022-09-07 20:24:00+02:00,17940,1,ICE 620,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 15:25:00+02:00,2022-09-07 20:24:00+02:00,17940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
162,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 15:28:00+02:00,2022-09-07 20:22:00+02:00,17640,2,ICE 514,München Hbf,Köln Hbf,2022-09-07 15:28:00+02:00,2022-09-07 20:05:00+02:00,16620,,Köln Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 20:05:00+02:00,2022-09-07 20:22:00+02:00,1020,-1,-1,-1,-1,-1,-1
163,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 16:14:00+02:00,2022-09-07 21:14:00+02:00,18000,1,ICE 528,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 16:14:00+02:00,2022-09-07 21:14:00+02:00,18000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
164,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 16:18:00+02:00,2022-09-07 21:14:00+02:00,17760,2,ICE 582,München Hbf,Würzburg Hbf,2022-09-07 16:18:00+02:00,2022-09-07 18:24:00+02:00,7560,ICE 528,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 18:33:00+02:00,2022-09-07 21:14:00+02:00,9660,-1,-1,-1,-1,-1,-1
165,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 16:27:00+02:00,2022-09-07 21:14:00+02:00,17220,3,ICE 592,München Hbf,Mannheim Hbf,2022-09-07 16:27:00+02:00,2022-09-07 19:29:00+02:00,10920,ICE 102,Mannheim Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-07 19:36:00+02:00,Frankfurt(Main) Flughafen Fernbf,1800,ICE 528,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-07 20:25:00+02:00,2022-09-07 21:14:00+02:00,2940
166,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 16:27:00+02:00,2022-09-07 21:53:00+02:00,19560,2,ICE 592,München Hbf,Frankfurt(Main) Hbf,2022-09-07 16:27:00+02:00,2022-09-07 20:08:00+02:00,13260,ICE 810,Frankfurt(Main) Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 20:31:00+02:00,2022-09-07 21:53:00+02:00,4920,-1,-1,-1,-1,-1,-1
167,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 16:46:00+02:00,2022-09-07 21:53:00+02:00,18420,3,IC 266,München Hbf,Stuttgart Hbf,2022-09-07 16:46:00+02:00,2022-09-07 19:04:00+02:00,8280,ICE 570,Stuttgart Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-07 19:23:00+02:00,Frankfurt(Main) Flughafen Fernbf,4320,ICE 810,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-07 20:50:00+02:00,2022-09-07 21:53:00+02:00,3780
168,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 17:19:00+02:00,2022-09-07 22:13:00+02:00,17640,1,ICE 526,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 17:19:00+02:00,2022-09-07 22:13:00+02:00,17640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
169,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 17:25:00+02:00,2022-09-07 22:13:00+02:00,17280,2,ICE 512,München Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-07 17:25:00+02:00,2022-09-07 21:06:00+02:00,13260,ICE 526,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-07 21:24:00+02:00,2022-09-07 22:13:00+02:00,2940,-1,-1,-1,-1,-1,-1
170,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 18:16:00+02:00,2022-09-07 23:21:00+02:00,18300,4,ICE 524,München Hbf,Nürnberg Hbf,2022-09-07 18:16:00+02:00,2022-09-07 19:23:00+02:00,4020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
171,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 18:16:00+02:00,2022-09-07 23:36:00+02:00,19200,1,ICE 524,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 18:16:00+02:00,2022-09-07 23:36:00+02:00,19200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
172,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 18:21:00+02:00,2022-09-07 23:36:00+02:00,18900,2,ICE 580,München Hbf,Würzburg Hbf,2022-09-07 18:21:00+02:00,2022-09-07 20:25:00+02:00,7440,ICE 524,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 20:32:00+02:00,2022-09-07 23:36:00+02:00,11040,-1,-1,-1,-1,-1,-1
173,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 19:28:00+02:00,2022-09-08 00:23:00+02:00,17700,2,ICE 510,München Hbf,Köln Hbf,2022-09-07 19:28:00+02:00,2022-09-08 00:06:00+02:00,16680,,Köln Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 00:06:00+02:00,2022-09-08 00:23:00+02:00,1020,-1,-1,-1,-1,-1,-1
174,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 00:01:00+02:00,2022-09-08 06:20:00+02:00,22740,2,ICE 618,München Hbf,Köln Hbf,2022-09-08 00:01:00+02:00,2022-09-08 06:03:00+02:00,21720,,Köln Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 06:03:00+02:00,2022-09-08 06:20:00+02:00,1020,-1,-1,-1,-1,-1,-1
175,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 03:24:00+02:00,2022-09-08 08:14:00+02:00,17400,2,ICE 616,München Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-08 03:24:00+02:00,2022-09-08 07:06:00+02:00,13320,ICE 824,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-08 07:24:00+02:00,2022-09-08 08:14:00+02:00,3000,-1,-1,-1,-1,-1,-1
176,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 04:27:00+02:00,2022-09-08 09:15:00+02:00,17280,1,ICE 822,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 04:27:00+02:00,2022-09-08 09:15:00+02:00,17280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
177,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 05:22:00+02:00,2022-09-08 10:25:00+02:00,18180,1,ICE 820,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 05:22:00+02:00,2022-09-08 10:25:00+02:00,18180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
178,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 05:33:00+02:00,2022-09-08 10:21:00+02:00,17280,2,ICE 614,München Hbf,Köln Hbf,2022-09-08 05:33:00+02:00,2022-09-08 10:04:00+02:00,16260,,Köln Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 10:04:00+02:00,2022-09-08 10:21:00+02:00,1020,-1,-1,-1,-1,-1,-1
179,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 06:21:00+02:00,2022-09-08 11:15:00+02:00,17640,1,ICE 728,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 06:21:00+02:00,2022-09-08 11:15:00+02:00,17640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
180,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 06:29:00+02:00,2022-09-08 11:15:00+02:00,17160,3,ICE 692,München Hbf,Mannheim Hbf,2022-09-08 06:29:00+02:00,2022-09-08 09:29:00+02:00,10800,ICE 202,Mannheim Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-08 09:36:00+02:00,Frankfurt(Main) Flughafen Fernbf,1800,ICE 728,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-08 10:24:00+02:00,2022-09-08 11:15:00+02:00,3060
181,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 06:46:00+02:00,2022-09-08 11:50:00+02:00,18240,4,TGV 9576,München Hbf,Stuttgart Hbf,2022-09-08 06:46:00+02:00,2022-09-08 09:00:00+02:00,8040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
182,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 07:26:00+02:00,2022-09-08 12:25:00+02:00,17940,1,ICE 726,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 07:26:00+02:00,2022-09-08 12:25:00+02:00,17940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 07:28:00+02:00,2022-09-08 12:22:00+02:00,17640,2,ICE 612,München Hbf,Köln Hbf,2022-09-08 07:28:00+02:00,2022-09-08 12:05:00+02:00,16620,,Köln Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 12:05:00+02:00,2022-09-08 12:22:00+02:00,1020,-1,-1,-1,-1,-1,-1
184,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 08:15:00+02:00,2022-09-08 13:15:00+02:00,18000,1,ICE 724,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 08:15:00+02:00,2022-09-08 13:15:00+02:00,18000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
185,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 08:20:00+02:00,2022-09-08 13:15:00+02:00,17700,2,ICE 680,München Hbf,Würzburg Hbf,2022-09-08 08:20:00+02:00,2022-09-08 10:25:00+02:00,7500,ICE 724,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 10:32:00+02:00,2022-09-08 13:15:00+02:00,9780,-1,-1,-1,-1,-1,-1
186,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 08:27:00+02:00,2022-09-08 13:15:00+02:00,17280,3,ICE 690,München Hbf,Mannheim Hbf,2022-09-08 08:27:00+02:00,2022-09-08 11:29:00+02:00,10920,ICE 200,Mannheim Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-08 11:36:00+02:00,Frankfurt(Main) Flughafen Fernbf,1800,ICE 724,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-08 12:24:00+02:00,2022-09-08 13:15:00+02:00,3060
187,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 08:46:00+02:00,2022-09-08 13:50:00+02:00,18240,4,IC 1298,München Hbf,Stuttgart Hbf,2022-09-08 08:46:00+02:00,2022-09-08 11:05:00+02:00,8340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
188,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 09:23:00+02:00,2022-09-08 14:15:00+02:00,17520,1,ICE 722,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 09:23:00+02:00,2022-09-08 14:15:00+02:00,17520,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
189,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 09:28:00+02:00,2022-09-08 14:15:00+02:00,17220,2,ICE 610,München Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-08 09:28:00+02:00,2022-09-08 13:06:00+02:00,13080,ICE 722,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-08 13:24:00+02:00,2022-09-08 14:15:00+02:00,3060,-1,-1,-1,-1,-1,-1
190,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 10:16:00+02:00,2022-09-08 15:15:00+02:00,17940,1,ICE 720,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 10:16:00+02:00,2022-09-08 15:15:00+02:00,17940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
191,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 10:21:00+02:00,2022-09-08 15:15:00+02:00,17640,2,ICE 538,München Hbf,Würzburg Hbf,2022-09-08 10:21:00+02:00,2022-09-08 12:25:00+02:00,7440,ICE 720,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 12:32:00+02:00,2022-09-08 15:15:00+02:00,9780,-1,-1,-1,-1,-1,-1
192,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 10:28:00+02:00,2022-09-08 15:15:00+02:00,17220,3,ICE 598,München Hbf,Mannheim Hbf,2022-09-08 10:28:00+02:00,2022-09-08 13:29:00+02:00,10860,ICE 108,Mannheim Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-08 13:36:00+02:00,Frankfurt(Main) Flughafen Fernbf,1800,ICE 720,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-08 14:24:00+02:00,2022-09-08 15:15:00+02:00,3060
193,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 11:19:00+02:00,2022-09-08 16:15:00+02:00,17760,1,ICE 628,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 11:19:00+02:00,2022-09-08 16:15:00+02:00,17760,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
194,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 11:28:00+02:00,2022-09-08 16:15:00+02:00,17220,2,ICE 518,München Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-08 11:28:00+02:00,2022-09-08 15:06:00+02:00,13080,ICE 628,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-08 15:24:00+02:00,2022-09-08 16:15:00+02:00,3060,-1,-1,-1,-1,-1,-1
195,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 12:16:00+02:00,2022-09-08 17:15:00+02:00,17940,1,ICE 626,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 12:16:00+02:00,2022-09-08 17:15:00+02:00,17940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
196,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 12:21:00+02:00,2022-09-08 17:15:00+02:00,17640,2,ICE 536,München Hbf,Würzburg Hbf,2022-09-08 12:21:00+02:00,2022-09-08 14:25:00+02:00,7440,ICE 626,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 14:32:00+02:00,2022-09-08 17:15:00+02:00,9780,-1,-1,-1,-1,-1,-1
197,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 12:27:00+02:00,2022-09-08 17:15:00+02:00,17280,3,ICE 596,München Hbf,Mannheim Hbf,2022-09-08 12:27:00+02:00,2022-09-08 15:29:00+02:00,10920,ICE 106,Mannheim Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-08 15:36:00+02:00,Frankfurt(Main) Flughafen Fernbf,1800,ICE 626,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-08 16:24:00+02:00,2022-09-08 17:15:00+02:00,3060
198,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 12:27:00+02:00,2022-09-08 17:40:00+02:00,18780,2,ICE 596,München Hbf,Frankfurt(Main) Hbf,2022-09-08 12:27:00+02:00,2022-09-08 16:08:00+02:00,13260,ICE 828,Frankfurt(Main) Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 16:16:00+02:00,2022-09-08 17:40:00+02:00,5040,-1,-1,-1,-1,-1,-1
199,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 12:47:00+02:00,2022-09-08 17:53:00+02:00,18360,4,IC 2266,München Hbf,Stuttgart Hbf,2022-09-08 12:47:00+02:00,2022-09-08 15:04:00+02:00,8220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
200,2022-09-08,3,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 13:19:00+02:00,2022-09-08 18:13:00+02:00,17640,1,ICE 624,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-08 13:19:00+02:00,2022-09-08 18:13:00+02:00,17640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
